COD_CARRERA;COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;IND_LIBRE_AREA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA
0500;FS3112;0;99;9;12;B;;;;
0500;FS3411;0;99;9;12;B;;;;
0500;FS3412;0;99;9;12;B;;;;
0500;FS3413;0;99;9;12;B;1;1;9;12
0500;FS5321;0;99;9;12;B;;;;
0500;FS6111;0;99;9;12;B;;;;
0500;MA1811;0;99;9;12;B;;;;
0500;MA1812;0;99;9;12;B;;;;
0400;QM6513;0;99;9;12;C;;;;
0400;QM6515;0;99;9;12;C;;;;
0400;QM6517;0;99;9;12;C;;;;
0400;QM6521;0;99;9;12;C;;;;
0400;QM6523;0;99;9;12;C;;;;
0400;QM6524;0;99;9;12;C;;;;
0400;QM6533;0;99;9;12;C;1;17;1;3
0400;QM6534;0;99;9;12;C;;;;
0400;QM6535;0;99;9;12;C;;;;
0400;QM7314;0;99;9;12;C;;;;
0400;TF1211;0;99;9;12;C;;;;
0400;TF1312;0;99;9;12;C;;;;
0400;TF1313;0;99;9;12;C;;;;
0400;TF3331;0;99;9;12;C;;;;
0400;TF3332;0;99;9;12;C;;;;
0400;TF3385;0;99;9;12;C;;;;
0500;CI5645;0;99;9;12;B;;;;
0500;CI5651;0;99;9;12;B;;;;
0500;CO4411;0;99;9;12;B;;;;
0500;CO4412;0;99;9;12;B;;;;
0500;CO4413;0;99;9;12;B;;;;
0500;CO5211;0;99;9;12;B;;;;
0500;CO5212;0;99;9;12;B;;;;
0500;CO5213;0;99;9;12;B;;;;
0500;CO5221;0;99;9;12;B;;;;
0500;CO5222;0;99;9;12;B;;;;
0500;CO5223;0;99;9;12;B;;;;
0500;CO5311;0;99;9;12;B;1;1;9;12
0500;CO5312;0;99;9;12;B;;;;
0500;CO5313;0;99;9;12;B;0;99;9;12
0500;CO5314;0;99;9;12;B;0;99;9;12
0500;CO5411;0;99;9;12;B;;;;
0500;CO5412;0;99;9;12;B;;;;
0500;CO5413;0;99;9;12;B;;;;
0500;CO5414;0;99;9;12;B;;;;
0500;CO5422;0;99;9;12;B;;;;
0500;CO5423;0;99;9;12;B;;;;
0500;CO5511;0;99;9;12;B;1;2;9;12
0500;CO5512;0;99;9;12;B;;;;
0500;CO5611;0;99;9;12;B;;;;
0500;CO6211;0;99;9;12;B;;;;
0500;CO6311;0;99;9;12;B;;;;
0500;CO6315;0;99;9;12;B;;;;
0500;CO6321;0;99;9;12;B;;;;
0500;CO6322;0;99;9;12;B;;;;
0500;CO6323;0;99;9;12;B;;;;
0500;CO6511;0;99;9;12;B;;;;
0500;CO6531;0;99;9;12;B;;;;
0500;CO6532;0;99;9;12;B;;;;
0500;CO6542;0;99;9;12;B;;;;
0400;QM6416;0;99;9;12;C;;;;
0400;QM6418;0;99;9;12;C;;;;
0400;QM6421;0;99;9;12;C;;;;
0400;QM6486;0;99;9;12;C;;;;
0400;QM6510;0;99;9;12;C;;;;
0400;QM6511;0;99;9;12;C;;;;
0400;PS5215;0;99;9;12;C;;;;
0400;PS5217;0;99;9;12;C;;;;
0400;PS5222;0;99;9;12;C;;;;
0400;PS5223;0;99;9;12;C;1;6;9;12
0400;PS5224;0;99;9;12;C;1;12;1;3
0400;PS5225;0;99;9;12;C;;;;
0400;PS6221;0;99;9;12;C;;;;
0400;PS6222;0;99;9;12;C;;;;
0400;PS6224;0;99;9;12;C;;;;
0400;PS6225;0;99;9;12;C;;;;
0400;PS6227;0;99;9;12;C;;;;
0400;QM4311;0;99;9;12;C;;;;
0400;QM4511;0;99;9;12;C;;;;
0400;QM5410;0;99;9;12;C;;;;
0400;QM5415;0;99;9;12;C;1;17;1;3
0400;QM5419;0;99;9;12;C;;;;
0400;QM5423;0;99;9;12;C;;;;
0400;QM5424;0;99;9;12;C;;;;
0400;QM6211;0;99;9;12;C;;;;
0400;QM6212;0;99;9;12;C;;;;
0400;QM6213;0;99;9;12;C;;;;
0400;QM6214;0;99;9;12;C;1;17;1;3
0400;QM6215;0;99;9;12;C;;;;
0400;QM6216;0;99;9;12;C;;;;
0400;QM6217;0;99;9;12;C;;;;
0400;QM6311;0;99;9;12;C;;;;
0400;QM6312;0;99;9;12;C;;;;
0400;QM6314;0;99;9;12;C;;;;
0400;QM6315;0;99;9;12;C;;;;
0400;QM6351;0;99;9;12;C;;;;
0400;QM6352;0;99;9;12;C;;;;
0400;QM6353;0;99;9;12;C;;;;
0400;QM6354;0;99;9;12;C;;;;
0400;QM6355;0;99;9;12;C;;;;
0400;QM6356;0;99;9;12;C;;;;
0400;QM6411;0;99;9;12;C;;;;
0400;QM6413;0;99;9;12;C;;;;
0400;QM6415;0;99;9;12;C;1;17;1;3
0400;PB5611;0;99;9;12;C;;;;
0400;PB5671;0;99;9;12;C;;;;
0400;PB6211;0;99;9;12;C;;;;
0400;PB6212;0;99;9;12;C;;;;
0400;PB6314;0;99;9;12;C;;;;
0400;PB6384;0;99;9;12;C;;;;
0400;PB6411;0;99;9;12;C;;;;
0400;PB6412;0;99;9;12;C;;;;
0400;PB6417;0;99;9;12;C;;;;
0400;PB6613;0;99;9;12;C;;;;
0400;PB7111;0;99;9;12;C;;;;
0400;PB7112;0;99;9;12;C;;;;
0400;PS4211;0;99;9;12;C;;;;
0400;PS4214;0;99;9;12;C;;;;
0400;PS4216;0;99;9;12;C;;;;
0400;PS4221;0;99;9;12;C;;;;
0400;PS4222;0;99;9;12;C;1;1;9;12
0400;PS4223;0;99;9;12;C;;;;
0400;PS4224;0;99;9;12;C;;;;
0300;TF6262;0;99;9;12;C;1;13;9;12
0300;TF6332;0;99;9;12;C;;;;
0300;TF6341;0;99;9;12;C;;;;
0300;TF6361;0;99;9;12;C;1;13;9;12
0300;TF6362;0;99;9;12;C;1;13;9;12
0400;BC3121;0;99;9;12;C;;;;
0400;BC3122;0;99;9;12;C;;;;
0400;BC3181;0;99;9;12;C;;;;
0400;BC3182;0;99;9;12;C;;;;
0400;BC5321;0;99;9;12;C;;;;
0400;BC5381;0;99;9;12;C;;;;
0400;CE4119;0;99;9;12;C;;;;
0400;CI2121;0;99;9;12;C;1;1;7;8
0400;CI2122;0;99;9;12;C;;;;
0400;EA5214;0;99;9;12;C;;;;
0400;EP1420;0;99;9;12;C;;;;
0400;FS5441;0;99;9;12;C;;;;
0400;FS6511;0;99;9;12;C;;;;
0400;ID5124;0;99;9;12;C;1;0;7;8
0400;ID5126;0;99;9;12;C;;;;
0400;MA1811;0;99;9;12;C;;;;
0400;MA1812;0;99;9;12;C;;;;
0400;MA2113;0;99;9;12;C;;;;
0400;MA2811;0;99;9;12;C;;;;
0400;MA3111;0;99;9;12;C;;;;
0400;MC3242;0;99;9;12;C;;;;
0400;MT2231;0;99;9;12;C;;;;
0400;MT2241;0;99;9;12;C;;;;
0400;MT2283;0;99;9;12;C;;;;
0400;MT2284;0;99;9;12;C;;;;
0400;MT3242;0;99;9;12;C;;;;
0400;MT3284;0;99;9;12;C;;;;
0400;PB3112;0;99;9;12;C;;;;
0400;PB4211;0;99;9;12;C;;;;
0400;PB5111;0;99;9;12;C;;;;
0400;PB5211;0;99;9;12;C;;;;
0300;PS6317;0;99;9;12;C;;;;
0300;QM5419;0;99;9;12;C;1;2;1;3
0300;QM6218;0;99;9;12;C;;;;
0300;TF4161;0;99;9;12;C;;;;
0300;TF4162;0;99;9;12;C;;;;
0300;TF4163;0;99;9;12;C;1;0;1;3
0300;TF4315;0;99;9;12;C;1;5;4;7
0300;TF6122;0;99;9;12;C;1;13;9;12
0300;TF6123;0;99;9;12;C;1;13;9;12
0300;TF6231;0;99;9;12;C;1;13;9;12
0300;TF6255;0;99;9;12;C;;;;
0300;CE6215;0;99;9;12;C;1;5;4;7
0300;CI2122;0;99;9;12;C;1;5;4;7
0300;EP2203;0;99;9;12;C;1;8;9;12
0300;EP3203;0;99;9;12;C;1;8;9;12
0300;EP4103;0;99;9;12;C;;;;
0300;EP4203;0;99;9;12;C;;;;
0300;EP4303;0;99;9;12;C;1;12;1;3
0300;EP4403;0;99;9;12;C;;;;
0300;ID1411;0;99;9;12;C;;;;
0300;ID5124;0;99;9;12;C;1;13;9;12
0300;MA6641;0;99;9;12;C;1;13;9;12
0300;MC5517;0;99;9;12;C;;;;
0300;MT4424;0;99;9;12;C;;;;
0300;MT5613;0;99;9;12;C;;;;
0300;PB5611;0;99;9;12;C;;;;
0300;PB5671;0;99;9;12;C;1;2;4;7
0300;PB6112;0;99;9;12;C;;;;
0300;PB6113;0;99;9;12;C;;;;
0300;PB6182;0;99;9;12;C;1;1;9;12
0300;PB6211;0;99;9;12;C;;;;
0300;PB6212;0;99;9;12;C;;;;
0300;PB6281;0;99;9;12;C;;;;
0300;PB6314;0;99;9;12;C;;;;
0300;PB6384;0;99;9;12;C;;;;
0300;PS1131;0;99;9;12;C;;;;
0300;PS3218;0;99;9;12;C;1;13;9;12
0300;PS4222;0;99;9;12;C;1;13;9;12
0300;PS4223;0;99;9;12;C;1;13;9;12
0300;PS4224;0;99;9;12;C;1;13;9;12
0300;PS4317;0;99;9;12;C;;;;
0300;PS4321;0;99;9;12;C;;;;
0300;PS4324;0;99;9;12;C;;;;
0300;PS4326;0;99;9;12;C;;;;
0300;PS5215;0;99;9;12;C;1;2;9;12
0300;PS5216;0;99;9;12;C;;;;
0300;PS5226;0;99;9;12;C;;;;
0300;PS5227;0;99;9;12;C;1;13;9;12
0300;PS5228;0;99;9;12;C;1;13;9;12
0300;PS5230;0;99;9;12;C;1;13;9;12
0300;PS5311;0;99;9;12;C;;;;
0300;PS5315;0;99;9;12;C;;;;
0300;PS5317;0;99;9;12;C;1;13;9;12
0300;PS6215;0;99;9;12;C;0;99;9;12
0300;PS6218;0;99;9;12;C;;;;
0300;PS6223;0;99;9;12;C;;;;
0300;PS6311;0;99;9;12;C;;;;
0300;CE4255;0;99;9;12;C;1;13;9;12
0300;CE4257;0;99;9;12;C;1;13;9;12
0300;CE5111;0;99;9;12;C;;;;
0200;MC6165;0;99;9;12;B;;;;
0200;MC6311;0;99;9;12;B;;;;
0200;MC6312;0;99;9;12;B;;;;
0200;MC6466;0;99;9;12;B;;;;
0200;MC6622;0;99;9;12;B;;;;
0200;MC7312;0;99;9;12;B;;;;
0200;MT4113;0;99;9;12;B;;;;
0200;MT5311;0;99;9;12;B;;;;
0200;MT5411;0;99;9;12;B;;;;
0200;PB5611;0;99;9;12;B;;;;
0200;PB5671;0;99;9;12;B;;;;
0200;PS1131;0;99;9;12;B;;;;
0200;PS4120;0;99;9;12;B;;;;
0200;PS4317;0;99;9;12;B;;;;
0200;PS4321;0;99;9;12;B;;;;
0200;PS4324;0;99;9;12;B;;;;
0200;PS4326;0;99;9;12;B;;;;
0200;PS5117;0;99;9;12;B;;;;
0200;PS5118;0;99;9;12;B;;;;
0200;PS5230;0;99;9;12;B;1;16;1;3
0200;PS5316;0;99;9;12;B;;;;
0200;PS5317;0;99;9;12;B;;;;
0200;PS6141;0;99;9;12;B;;;;
0200;TF4161;0;99;9;12;B;;;;
0200;TF4162;0;99;9;12;B;;;;
0200;TF4163;0;99;9;12;B;1;0;1;3
0200;TF6121;0;99;9;12;B;;;;
0200;TF6251;0;99;9;12;B;;;;
0300;BC3361;0;99;9;12;C;;;;
0300;BC6154;0;99;9;12;C;;;;
0300;BC6354;0;99;9;12;C;;;;
0300;BO4275;0;99;9;12;C;;;;
0300;CE2562;0;99;9;12;C;;;;
0300;CE3114;0;99;9;12;C;;;;
0300;CE3115;0;99;9;12;C;1;13;9;12
0300;CE3251;0;99;9;12;C;1;13;9;12
0300;CE3419;0;99;9;12;C;1;2;1;3
0300;CE3420;0;99;9;12;C;1;13;9;12
0300;CE4118;0;99;9;12;C;1;13;9;12
0300;CE4124;0;99;9;12;C;1;13;9;12
0300;CE4254;0;99;9;12;C;1;13;9;12
0200;MC4169;0;99;9;12;B;;;;
0200;MC4314;0;99;9;12;B;;;;
0200;MC4315;0;99;9;12;B;;;;
0200;MC4316;0;99;9;12;B;;;;
0200;MC4464;0;99;9;12;B;1;1;4;7
0200;MC4623;0;99;9;12;B;1;4;1;3
0200;MC4663;0;99;9;12;B;1;4;1;3
0200;MC4666;0;99;9;12;B;;;;
0200;MC4667;0;99;9;12;B;;;;
0200;MC5165;0;99;9;12;B;;;;
0200;MC5166;0;99;9;12;B;;;;
0200;MC5171;0;99;9;12;B;1;0;1;3
0200;MC5174;0;99;9;12;B;1;0;1;3
0200;MC5517;0;99;9;12;B;;;;
0200;MC5611;0;99;9;12;B;;;;
0200;MC5665;0;99;9;12;B;;;;
0100;CT5281;0;99;9;12;C;1;12;9;12
0100;CT5283;0;99;9;12;C;1;12;9;12
0100;CT5351;0;99;9;12;C;;;;
0100;CT5361;0;99;9;12;C;;;;
0100;CT5381;0;99;9;12;C;;;;
0100;CT5443;0;99;9;12;C;;;;
0100;CT5511;0;99;9;12;C;0;99;9;12
0100;CT5512;0;99;9;12;C;;;;
0100;CT5611;0;99;9;12;C;;;;
0100;CT5681;0;99;9;12;C;1;12;9;12
0100;CT6218;0;99;9;12;C;;;;
0100;EC5181;0;99;9;12;C;1;0;1;3
0100;EP1420;0;99;9;12;C;;;;
0100;EP3420;0;99;9;12;C;1;5;7;8
0100;ID4124;0;99;9;12;C;;;;
0100;ID5124;0;99;9;12;C;;;;
0100;MC2113;0;99;9;12;C;1;12;1;3
0100;PB5671;0;99;9;12;C;1;13;4;7
0100;PS4317;0;99;9;12;C;;;;
0100;PS4326;0;99;9;12;C;;;;
0100;PS5316;0;99;9;12;C;;;;
0100;PS5317;0;99;9;12;C;;;;
0100;PS5351;0;99;9;12;C;;;;
0100;PS6317;0;99;9;12;C;;;;
0100;PS6321;0;99;9;12;C;;;;
0100;PS6365;0;99;9;12;C;;;;
0200;BO4275;0;99;9;12;B;;;;
0200;CC6729;0;99;9;12;B;;;;
0100;CE2562;0;99;9;12;C;;;;
0100;CE3251;0;99;9;12;C;;;;
0100;CE3417;0;99;9;12;C;;;;
0100;CE3418;0;99;9;12;C;;;;
0100;CE3419;0;99;9;12;C;;;;
0100;CE3420;0;99;9;12;C;;;;
0100;CE4111;0;99;9;12;C;;;;
0100;CE4120;0;99;9;12;C;;;;
0100;CE4121;0;99;9;12;C;;;;
0100;CE4255;0;99;9;12;C;;;;
0100;CE4263;0;99;9;12;C;;;;
0100;CE5111;0;99;9;12;C;;;;
0100;CT4282;0;99;9;12;C;1;12;9;12
0100;CT5121;0;99;9;12;C;;;;
0100;CT5181;0;99;9;12;C;1;12;9;12
0100;CT5212;0;99;9;12;C;;;;
0100;CT5214;0;99;9;12;C;;;;
0100;CT5216;0;99;9;12;C;;;;
0100;CT5222;0;99;9;12;C;;;;
0100;CT5224;0;99;9;12;C;;;;
0100;CT5231;0;99;9;12;C;1;6;7;8
0200;CE3115;0;99;9;12;B;;;;
0200;CE3251;0;99;9;12;B;;;;
0200;CE3417;0;99;9;12;B;;;;
0200;CE3418;0;99;9;12;B;;;;
0200;CE3419;0;99;9;12;B;;;;
0200;CE3420;0;99;9;12;B;;;;
0200;CE4118;0;99;9;12;B;;;;
0200;CE4121;0;99;9;12;B;;;;
0200;CE4257;0;99;9;12;B;;;;
0200;CE4262;0;99;9;12;B;;;;
0200;CE5111;0;99;9;12;B;;;;
0200;CT3414;0;99;9;12;B;;;;
0200;CT4411;0;99;9;12;B;;;;
0200;CT4412;0;99;9;12;B;;;;
0200;CT4413;0;99;9;12;B;;;;
0200;CT4416;0;99;9;12;B;;;;
0200;CT4417;0;99;9;12;B;;;;
0200;CT4418;0;99;9;12;B;;;;
0200;CT4421;0;99;9;12;B;;;;
0200;CT4422;0;99;9;12;B;;;;
0200;CT5411;0;99;9;12;B;;;;
0200;CT5412;0;99;9;12;B;;;;
0200;CT5413;0;99;9;12;B;;;;
0200;CT5414;0;99;9;12;B;;;;
0200;CT5415;0;99;9;12;B;;;;
0200;CT5421;0;99;9;12;B;;;;
0200;EP1002;0;99;9;12;B;;;;
0200;EP1420;0;99;9;12;B;1;4;4;7
0200;EP1502;0;99;9;12;B;;;;
0200;EP2002;0;99;9;12;B;;;;
0200;EP2502;0;99;9;12;B;;;;
0200;EP3420;0;99;9;12;B;;;;
0200;EP3502;0;99;9;12;B;1;4;1;3
0200;EP4303;0;99;9;12;B;1;12;1;3
0200;EP4602;0;99;9;12;B;1;4;1;3
0200;ID5124;0;99;9;12;B;;;;
0200;MA1811;0;99;9;12;B;1;4;1;3
0200;MA1812;0;99;9;12;B;1;4;1;3
0200;MA2811;0;99;9;12;B;1;4;1;3
0200;MA2813;0;99;9;12;B;1;4;1;3
0200;MC3129;0;99;9;12;B;;;;
0200;MC3130;0;99;9;12;B;1;0;1;3
0200;MC3131;0;99;9;12;B;;;;
0200;MC3411;0;99;9;12;B;;;;
0200;MC3617;0;99;9;12;B;;;;
0200;MC3618;0;99;9;12;B;1;4;1;3
0200;MC3619;0;99;9;12;B;1;4;1;3
0200;MC3621;0;99;9;12;B;;;;
0200;MC4121;0;99;9;12;B;1;4;4;7
0200;MC4122;0;99;9;12;B;1;0;1;3
1900;BO5371;0;99;9;12;C;;;;
1900;BO5385;0;99;9;12;C;;;;
1900;BO5452;0;99;9;12;C;;;;
1900;BO6220;0;99;9;12;C;;;;
1900;BO6221;0;99;9;12;C;;;;
1900;BO6331;0;99;9;12;C;;;;
1900;BO6334;0;99;9;12;C;;;;
1900;BO6371;0;99;9;12;C;1;7;1;3
1900;CC5141;0;99;9;12;C;;;;
1900;CC5421;0;99;9;12;C;;;;
1900;CE4111;0;99;9;12;C;;;;
1900;CE4119;0;99;9;12;C;;;;
1900;CE4257;0;99;9;12;C;;;;
1900;CI2121;0;99;9;12;C;1;1;7;8
1900;CI2122;0;99;9;12;C;;;;
1900;EA3116;0;99;9;12;C;1;12;4;7
1900;EA3118;0;99;9;12;C;0;99;9;12
1900;EA3411;0;99;9;12;C;;;;
1900;EA4122;0;99;9;12;C;1;12;4;7
1900;EA4132;0;99;9;12;C;1;3;1;3
1900;EA4133;0;99;9;12;C;;;;
1900;EA4213;0;99;9;12;C;1;7;9;12
1900;EA4215;0;99;9;12;C;1;7;9;12
1900;EA4218;0;99;9;12;C;1;5;1;3
1900;EA4314;0;99;9;12;C;1;7;1;3
1900;EA4385;0;99;9;12;C;1;7;9;12
1900;EA4413;0;99;9;12;C;1;7;9;12
1900;EA5121;0;99;9;12;C;1;0;9;12
1900;EA5286;0;99;9;12;C;;;;
1900;EA5311;0;99;9;12;C;1;7;9;12
1900;EA5312;0;99;9;12;C;1;7;9;12
1900;EA5372;0;99;9;12;C;0;99;9;12
1900;EA5381;0;99;9;12;C;1;7;9;12
1900;EA5382;0;99;9;12;C;1;7;9;12
1900;EA5411;0;99;9;12;C;1;7;1;3
1900;EA5416;0;99;9;12;C;;;;
1900;EA6124;0;99;9;12;C;1;7;9;12
1900;EA6126;0;99;9;12;C;1;7;9;12
1900;EA6184;0;99;9;12;C;;;;
1900;EA6311;0;99;9;12;C;1;7;1;3
1900;EA6383;0;99;9;12;C;1;7;9;12
1900;EA6421;0;99;9;12;C;;;;
1900;EA6425;0;99;9;12;C;0;99;9;12
1900;EA7429;0;99;9;12;C;;;;
1900;EP1420;0;99;9;12;C;;;;
1900;EP2220;0;99;9;12;C;1;11;9;12
1900;EP3420;0;99;9;12;C;;;;
1900;MA1811;0;99;9;12;C;;;;
1900;MA1812;0;99;9;12;C;;;;
1900;MA2811;0;99;9;12;C;;;;
1900;MA2812;0;99;9;12;C;;;;
1900;MA2813;0;99;9;12;C;;;;
1900;PB4121;0;99;9;12;C;;;;
1900;PB4181;0;99;9;12;C;;;;
1900;PB5111;0;99;9;12;C;;;;
1900;PB5611;0;99;9;12;C;;;;
1900;PB5624;0;99;9;12;C;;;;
1900;PB5632;0;99;9;12;C;;;;
1900;PB5641;0;99;9;12;C;;;;
1900;PB5643;0;99;9;12;C;;;;
1900;PB5645;0;99;9;12;C;;;;
1900;PB5661;0;99;9;12;C;;;;
1900;PB5664;0;99;9;12;C;;;;
1900;PB5671;0;99;9;12;C;;;;
1900;PB5684;0;99;9;12;C;;;;
1900;PB6112;0;99;9;12;C;;;;
1900;PB6113;0;99;9;12;C;;;;
1900;PB6182;0;99;9;12;C;;;;
1900;PB6211;0;99;9;12;C;;;;
1900;PB6212;0;99;9;12;C;;;;
1900;PB6281;0;99;9;12;C;;;;
1900;PB6314;0;99;9;12;C;;;;
1900;PB6384;0;99;9;12;C;;;;
1900;PB6415;0;99;9;12;C;;;;
1900;PB6417;0;99;9;12;C;;;;
1900;PB6481;0;99;9;12;C;;;;
1900;PB6641;0;99;9;12;C;;;;
1900;PL4510;0;99;9;12;C;;;;
1900;PS4221;0;99;9;12;C;;;;
1900;PS4224;0;99;9;12;C;;;;
1900;PS5211;0;99;9;12;C;;;;
1900;PS5215;0;99;9;12;C;;;;
1900;PS6221;0;99;9;12;C;;;;
1900;PS6227;0;99;9;12;C;;;;
1900;QM2388;0;99;9;12;C;;;;
1900;QM2511;0;99;9;12;C;;;;
1900;QM5352;0;99;9;12;C;;;;
1900;BC4120;1;0;1;3;C;1;12;4;7
0200;CE3421;1;0;1;3;B;;;;
0800;CI5855;1;0;1;3;B;1;0;1;3
0800;CE3421;1;0;1;3;B;;;;
1100;CE3421;1;0;1;3;B;;;;
1501;CE3421;1;0;1;3;B;;;;
1502;CE3421;1;0;1;3;B;;;;
1503;CE3421;1;0;1;3;B;;;;
1504;CE3421;1;0;1;3;B;;;;
0300;PS4120;1;0;1;3;B;1;13;9;12
1700;PS4112;1;0;1;3;B;1;1;9;12
1000;FS7322;0;99;9;12;B;0;99;9;12
1100;PL4415;1;0;1;3;B;;;;
0501;CO5313;1;0;1;3;B;;;;
0500;CO5314;1;0;1;3;B;;;;
0501;CO5314;1;0;1;3;B;;;;
0501;MA3634;1;0;1;3;A;;;;
1000;FS5311;1;0;1;3;B;1;0;1;3
1000;FS5411;1;0;1;3;B;1;5;1;3
1000;FS5890;1;0;1;3;B;1;5;4;7
0500;CO5313;1;0;1;3;B;;;;
1200;GC5123;1;0;1;3;B;1;0;1;3
1900;EA6425;1;0;1;3;B;1;7;9;12
0501;MA5114;1;0;1;3;B;1;0;1;3
0501;MA5247;1;0;1;3;B;1;0;1;3
0300;PS6215;1;0;1;3;B;;;;
0100;CT5511;1;0;1;3;B;;;;
0300;PS5120;1;0;1;3;B;1;13;9;12
1200;GC5344;1;0;1;3;B;;;;
1700;PS6113;1;0;1;3;C;;;;
1501;PS5120;1;0;1;3;B;;;;
0200;PS5120;1;0;1;3;B;;;;
1502;PS5120;1;0;1;3;B;;;;
1503;PS5120;1;0;1;3;B;;;;
1504;PS5120;1;0;1;3;B;;;;
0800;PS4112;1;0;1;3;B;1;4;9;12
0600;CO3312;1;0;1;3;B;;;;
0400;FS7581;1;0;1;3;C;;;;
1100;CE4262;1;0;1;3;B;;;;
1100;PS5118;1;0;1;3;B;;;;
0200;CT7430;1;0;1;3;B;;;;
1200;GC5354;1;0;4;7;B;;;;
1100;CE3418;1;0;4;7;B;;;;
1200;GC5111;1;0;4;7;C;;;;
1100;CE3417;1;0;4;7;B;;;;
0600;CE3115;1;0;1;3;B;;;;
1100;PS4120;1;0;4;7;B;;;;
1501;PS1111;1;0;1;3;B;;;;
1502;PS1111;1;0;1;3;B;;;;
1503;PS1111;1;0;1;3;B;;;;
1504;PS1111;1;0;1;3;B;;;;
1000;FS4581;1;0;1;3;B;1;0;1;3
1501;CE3422;1;0;4;7;B;;;;
1502;CE3422;1;0;4;7;B;;;;
1503;CE3422;1;0;4;7;B;;;;
1504;CE3422;1;0;4;7;B;1;8;9;12
0600;CE3422;1;0;4;7;B;;;;
0600;CE3421;1;0;4;7;B;;;;
0700;DA4425;1;0;4;7;B;1;1;1;3
1100;CE3422;1;0;4;7;B;;;;
0100;CT5352;1;0;4;7;B;1;4;4;7
0100;PS5120;1;0;1;3;B;;;;
0100;PS4120;1;0;1;3;B;;;;
0100;CE3421;1;0;1;3;B;;;;
0100;CE3422;1;0;4;7;B;;;;
0100;EC5181;1;0;4;7;B;1;4;7;8
0100;CT5226;1;0;4;7;B;1;1;1;3
0200;MC5670;1;0;4;7;B;1;4;1;3
0100;CT5362;1;0;4;7;B;;;;
1700;CE3422;1;0;4;7;B;;;;
0800;CE3422;1;0;4;7;B;;;;
1100;PL4117;1;0;4;7;B;;;;
0700;PL4117;1;0;4;7;B;;;;
0300;CE3422;1;0;4;7;B;1;2;1;3
1100;PL7716;1;0;1;3;B;;;;
0800;CI4541;1;0;4;7;B;;;;
1200;GC6470;1;0;4;7;B;1;15;7;8
0300;CI2125;1;0;4;7;B;1;5;4;7
1100;PS5117;1;0;4;7;B;;;;
1900;EA6214;1;0;4;7;B;1;7;1;3
0600;CO5311;1;0;1;3;B;;;;
1000;FS4581;1;0;4;7;B;1;5;4;7
1100;CC6729;1;0;4;7;B;;;;
0700;DA4561;1;0;4;7;B;;;;
0800;CO5412;1;0;1;3;B;;;;
0800;CI4311;1;0;1;3;B;;;;
0800;CI4312;1;0;1;3;B;;;;
0800;CI4644;1;0;1;3;B;;;;
0800;CI4712;1;0;1;3;B;;;;
0800;CI4713;1;0;1;3;B;;;;
0800;CI4722;1;0;1;3;B;;;;
0800;CI5211;1;0;1;3;B;1;0;9;12
0800;CI5311;1;0;1;3;B;1;0;9;12
0800;CI5313;1;0;1;3;B;1;0;9;12
0800;CI5645;1;0;1;3;B;;;;
0800;CI5731;1;0;1;3;B;;;;
0800;CI5832;1;0;1;3;B;;;;
0800;CI5854;1;0;1;3;B;;;;
0800;CI6323;1;0;1;3;B;;;;
0800;CI4821;1;0;1;3;B;1;13;1;3
0800;CI6311;1;0;1;3;B;;;;
0800;CI6314;1;0;1;3;B;;;;
0500;CI4541;1;0;4;7;B;;;;
0501;CI4541;1;0;4;7;B;;;;
0800;CI5433;1;0;4;7;B;;;;
0800;CO5423;1;0;4;7;B;;;;
0800;PS6113;1;0;1;3;B;;;;
0800;CI5651;1;0;1;3;B;1;1;9;12
0800;EP1420;1;0;1;3;B;;;;
0800;CI5321;1;0;1;3;B;;;;
0800;CI5856;1;0;1;3;B;1;0;1;3
0800;EC4751;1;0;1;3;B;;;;
0700;DA4443;1;0;4;7;B;;;;
0500;MA5248;1;0;4;7;B;;;;
0501;MA5248;1;0;4;7;B;;;;
0500;CO5431;1;0;4;7;B;;;;
0501;CO5431;1;0;4;7;B;;;;
0600;EC6753;1;0;4;7;B;1;4;1;3
1700;PS6160;1;0;4;7;B;;;;
0200;MC3130;1;0;4;7;B;;;;
0200;MC5171;1;0;4;7;B;;;;
0200;MC4122;1;0;4;7;B;1;4;1;3
0200;MC5174;1;0;4;7;B;;;;
1501;PS3218;1;0;4;7;B;;;;
1502;PS3218;1;0;4;7;B;;;;
1503;PS3218;1;0;4;7;B;;;;
1504;PS3218;1;0;4;7;B;;;;
0501;CI6645;1;0;4;7;B;;;;
0500;CI6645;1;0;4;7;B;;;;
1200;EP1420;1;0;4;7;B;;;;
1200;EP3420;1;0;4;7;B;;;;
0800;PS5120;1;0;4;7;B;;;;
0800;PS5117;1;0;4;7;B;;;;
1700;17;1;0;4;7;B;1;2;1;3
0200;CE3422;1;0;4;7;B;;;;
0800;PS6160;1;0;4;7;B;;;;
1700;PS4117;1;0;4;7;B;1;2;1;3
1700;CE3421;1;0;4;7;B;;;;
1700;CC7735;1;0;4;7;B;1;2;1;3
1700;CC7414;1;0;4;7;B;1;8;9;12
1000;CE4111;0;99;9;12;C;1;0;1;3
0500;MA582;1;0;4;7;B;;;;
