COD_CARRERA;COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;NRO_TRIMESTRE;MODALIDAD;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA
1900;BC3361;1;2;4;7;4;SM;1;2;4;7
1900;BO5272;1;2;4;7;6;SM;1;7;1;3
0500;MA6312;1;2;4;7;7;SM;;;;
1700;MC2142;1;2;4;7;7;SM;;;;
1900;EA2114;1;2;4;7;9;SM;;;;
1900;EA2115;1;2;4;7;6;SM;;;;
1900;EA2313;1;2;4;7;6;SM;;;;
1900;EA2112;1;2;4;7;6;SM;;;;
1900;EA2382;1;2;4;7;8;SM;;;;
1900;EA2183;1;2;4;7;10;SM;;;;
1900;EA2184;1;2;1;3;7;SM;;;;
1200;FS3852;0;99;9;12;8;SM;1;2;1;3
0100;CT4234;1;2;4;7;9;SM;;;;
0800;EP2301;1;2;4;7;14;SM;1;10;4;7
0400;EP2301;1;2;4;7;14;SM;1;2;9;12
0100;CT3231;1;2;4;7;6;SM;1;7;1;3
1100;PL3183;0;99;9;12;14;SM;1;2;1;3
1100;PL3183;1;2;4;7;14;SM;1;9;7;8
0500;MA6241;1;2;4;7;4;SM;;;;
0501;MA6241;1;2;4;7;4;SM;;;;
1000;FS4211;1;2;4;7;10;SM;1;3;9;12
1000;MA2112;1;2;4;7;5;SM;1;3;9;12
0700;FS1111;1;2;4;7;5;SM;;;;
1100;FS1111;1;2;4;7;5;SM;;;;
0300;TF1221;1;2;4;7;7;SM;;;;
0100;EC2262;1;0;4;7;5;SM;1;10;9;12
0600;CI2125;1;2;9;12;6;SM;;;;
1700;MC3128;0;99;9;12;9;SM;1;2;4;7
1700;MC3621;0;99;9;12;12;SM;1;0;9;12
1700;PS4313;1;2;4;7;7;SM;1;6;9;12
1100;PL2115;1;2;9;12;7;SM;1;8;9;12
1900;BC3221;1;2;9;12;8;SM;1;2;9;12
0600;EC3179;1;2;9;12;10;SM;1;3;7;8
0600;EC1723;1;2;9;12;7;SM;1;5;7;8
0600;EC2721;1;2;9;12;8;SM;;;;
0600;EC2272;1;2;9;12;5;SM;;;;
0600;EC1177;1;2;9;12;7;SM;;;;
0600;EC2178;1;2;9;12;8;SM;1;5;7;8
0600;EC1421;1;2;9;12;9;SM;;;;
0600;EC1281;1;2;9;12;5;SM;1;5;7;8
0600;EC1251;1;2;9;12;4;SM;1;2;7;8
0600;CO3121;1;2;9;12;8;SM;;;;
0600;EC1311;1;2;9;12;9;SM;;;;
1900;BC3421;1;2;4;7;10;SM;;;;
1700;CE3116;1;2;4;7;12;SM;1;5;7;8
1700;CO3321;1;2;4;7;8;SM;;;;
1700;CO4311;1;2;4;7;9;SM;;;;
1700;EC3514;1;2;4;7;8;SM;;;;
1700;MC3611;0;99;9;12;8;SM;1;2;1;3
1700;MC3611;1;2;4;7;9;SM;;;;
1700;MC3612;1;2;4;7;10;SM;;;;
1700;MC3617;1;2;4;7;11;SM;1;2;9;12
1700;MT1113;1;2;4;7;8;SM;;;;
0600;EP2406;1;2;9;12;14;SM;1;12;1;3
1700;TF1221;1;2;4;7;12;SM;;;;
1700;PS1111;0;99;9;12;10;SM;1;2;1;3
1700;PS1111;1;2;4;7;9;SM;1;7;1;3
0600;CE2562;1;3;1;3;8;SM;1;5;1;3
1700;TF1121;1;2;4;7;9;SM;1;9;1;3
0501;MA4412;1;1;9;12;11;SM;1;1;9;12
0500;MA4412;1;2;1;3;11;SM;;;;
1000;FS3413;1;1;9;12;14;SM;1;1;9;12
0200;MT1113;1;2;9;12;10;SM;;;;
0500;FS3413;1;1;9;12;10;SM;;;;
1000;FS5482;1;1;9;12;14;SM;1;7;9;12
1900;EA2100;1;3;1;3;4;SM;;;;
1700;MC3617;1;3;1;3;11;SM;1;8;4;7
0200;MC2312;1;3;1;3;8;SM;;;;
1900;EP2219;1;3;1;3;10;SM;1;11;9;12
1900;EP1219;1;3;1;3;8;SM;1;11;9;12
1501;EP1217;1;3;1;3;14;SM;;;;
1503;MC2143;1;3;1;3;8;SM;1;3;1;3
1502;TF1221;1;2;9;12;8;SM;;;;
1503;TF1221;1;2;9;12;9;SM;;;;
1501;TF1221;1;2;9;12;9;SM;;;;
1504;TF1221;1;2;9;12;8;SM;;;;
0600;CI2126;1;3;1;3;5;SM;1;3;1;3
0300;PS2319;1;3;9;12;11;SM;;;;
0300;EP1420;1;3;9;12;10;SM;1;8;9;12
0300;EP1203;1;3;9;12;13;SM;;;;
0600;EC4179;1;3;9;12;11;SM;;;;
0600;EC3731;1;3;9;12;9;SM;;;;
0400;EP2301;1;3;1;3;12;SM;1;10;4;7
0400;PS3218;1;3;1;3;8;SM;;;;
1502;MC3127;1;2;9;12;11;SM;1;2;9;12
1502;MC3127;1;3;1;3;11;SM;;;;
0600;EC2422;1;3;9;12;10;SM;;;;
0400;EP2404;1;3;9;12;12;SM;1;12;1;3
0300;PS2319;1;3;7;8;11;SM;;;;
0300;TF1121;1;3;7;8;7;SM;1;3;7;8
0600;PS2315;1;3;9;12;6;SM;;;;
0600;FS2282;1;3;9;12;6;SM;;;;
0300;PS3216;1;3;9;12;15;SM;;;;
0300;TF1121;1;3;9;12;7;SM;1;14;7;8
0400;MA2112;1;1;9;12;5;SM;;;;
0300;EP1203;1;3;7;8;13;SM;;;;
1700;EP3420;1;3;7;8;13;SM;;;;
0200;EP3302;1;3;7;8;13;SM;1;4;1;3
1503;MC2143;1;3;9;12;8;SM;;;;
1700;EP5417;1;3;7;12;13;SM;;;;
0300;EP5403;1;3;7;12;13;SM;;;;
0400;EP5404;1;3;7;12;13;SM;1;11;9;12
0100;EP5401;1;3;7;12;13;SM;1;4;9;12
1501;EP5415;1;3;7;12;13;SM;;;;
1502;EP5415;1;3;7;12;13;SM;;;;
1503;EP5415;1;3;7;12;13;SM;;;;
1504;EP5415;1;3;7;12;13;SM;;;;
0200;MC2415;1;1;9;12;8;SM;1;3;7;8
0300;TF2314;1;4;4;7;14;SM;1;3;7;8
1000;FS5321;1;3;9;12;11;SM;1;3;9;12
1502;MC2511;1;2;1;3;9;SM;1;8;4;7
1502;MT2243;1;1;9;12;9;SM;;;;
0600;EC3173;1;3;9;12;11;SM;1;5;1;3
0600;PS1314;1;1;9;12;9;SM;1;4;1;3
1700;MC4662;1;4;1;3;12;SM;;;;
0100;CT3232;1;0;9;12;7;SM;1;4;9;12
0100;CT4611;1;3;9;12;12;SM;;;;
1100;PL2116;1;2;9;12;9;SM;1;9;7;8
0600;EC2322;1;4;1;3;10;SM;1;3;9;12
0600;EC3423;1;4;1;3;11;SM;;;;
0600;EC3882;1;4;4;7;11;SM;1;5;1;3
0600;EC3883;1;4;4;7;12;SM;;;;
0600;EC4434;1;4;1;3;13;SM;;;;
0600;EC5751;1;4;1;3;13;SM;;;;
0800;EP3301;1;2;9;12;12;SM;1;10;4;7
0600;PS2322;1;4;1;3;11;SM;;;;
0600;PS2323;1;4;1;3;12;SM;;;;
0300;TF2314;1;3;7;8;14;SM;1;3;7;8
0300;TF2314;1;3;9;12;13;SM;;;;
0300;CO2111;1;4;1;3;4;SM;;;;
0200;MC2415;1;3;1;3;9;SM;;;;
0200;MC4131;1;4;1;3;10;SM;;;;
0600;EC3179;1;3;9;12;10;SM;;;;
0600;EP1506;1;4;1;3;13;SM;1;12;1;3
0600;EP2506;1;4;1;3;14;SM;1;12;1;3
1900;BC3221;1;3;9;12;4;SM;1;3;9;12
1501;MT3411;1;3;1;3;8;SM;1;5;7;8
1503;MT3411;1;3;1;3;8;SM;1;5;7;8
0300;CO2121;1;3;9;12;5;SM;1;3;9;12
0300;TF1313;1;3;9;12;7;SM;;;;
0500;MA2511;1;2;9;12;4;SM;;;;
1000;FS2111;1;4;1;3;6;SM;;;;
1000;FS2212;1;4;1;3;5;SM;1;12;7;8
1000;FS2233;1;4;1;3;6;SM;;;;
1000;FS4211;1;4;1;3;10;SM;1;5;4;7
1000;FS5321;1;4;1;3;11;SM;1;7;9;12
1000;MA2112;1;4;1;3;5;SM;;;;
1000;MA5351;0;99;9;12;9;SM;1;3;9;12
1000;MA5351;1;4;1;3;11;SM;;;;
1700;QM1121;1;0;9;12;4;SM;;;;
1000;MA2313;0;99;9;12;6;SM;1;3;9;12
0200;QM1121;0;99;9;12;4;SM;1;1;7;8
0200;QM1121;1;1;9;12;4;SM;;;;
0600;EC1251;1;3;1;3;5;SM;1;5;1;3
0600;EC3881;1;4;1;3;10;SM;1;4;1;3
0501;MA3712;1;4;1;3;8;SM;1;9;4;7
1501;QM1121;1;0;9;12;4;SM;;;;
1502;QM1121;1;0;9;12;4;SM;;;;
1503;QM1121;1;0;9;12;4;SM;;;;
1504;QM1121;0;99;9;12;4;SM;1;0;7;8
1504;QM1121;1;0;9;12;4;SM;;;;
1900;QM1121;1;0;9;12;4;SM;1;1;7;8
0600;CI2126;1;3;9;12;7;SM;;;;
0800;CI5856;1;0;4;7;15;SM;;;;
0800;CI5855;1;0;4;7;14;SM;;;;
0600;EC3184;1;4;1;3;12;SM;1;4;9;12
0700;EP3307;1;4;4;7;15;SM;1;4;7;8
1501;TF1121;1;4;1;3;7;SM;1;7;1;3
1502;TF1121;1;4;1;3;7;SM;1;7;1;3
1503;TF1121;1;4;1;3;8;SM;1;7;1;3
1504;TF1121;1;4;1;3;7;SM;1;7;1;3
1700;PS4283;1;4;4;7;5;SM;;;;
1900;BC3281;1;1;9;12;8;SM;;;;
1900;ID1112;1;1;9;12;8;SM;;;;
1900;FS1111;1;1;9;12;5;SM;;;;
0600;MA2112;1;1;9;12;5;SM;1;1;9;12
0600;MA2112;1;2;1;3;5;SM;;;;
0400;QM2282;1;4;4;7;12;SM;1;12;1;3
0502;MA2512;1;3;9;12;5;SM;;;;
0502;MA3613;1;3;9;12;9;SM;1;9;9;12
0502;MA3313;1;3;9;12;9;SM;1;12;1;3
0502;MA3712;1;3;9;12;8;SM;;;;
0502;MA3312;1;3;9;12;8;SM;1;12;1;3
0502;MA3421;1;3;9;12;7;SM;;;;
0502;MA3311;1;3;9;12;7;SM;1;12;1;3
0502;MA2513;1;3;9;12;6;SM;;;;
0502;MA2313;1;3;9;12;6;SM;1;12;1;3
0502;MA2223;1;3;9;12;6;SM;;;;
0502;MA2312;1;3;9;12;5;SM;1;9;4;7
0502;MA2222;1;3;9;12;5;SM;;;;
0502;MA2511;1;3;9;12;4;SM;;;;
0502;MA2311;1;3;9;12;4;SM;1;9;4;7
0502;MA2221;1;3;9;12;4;SM;;;;
0400;QM2382;1;4;9;12;9;SM;1;12;7;8
0400;QM2581;1;4;9;12;10;SM;1;12;1;3
0600;EC3881;1;4;4;7;10;SM;;;;
1700;CO4312;1;4;9;12;10;SM;;;;
0200;MC2414;1;4;9;12;10;SM;;;;
0200;MC2432;1;4;9;12;8;SM;;;;
0600;CE3122;1;4;9;12;12;SM;1;5;1;3
0200;CT3412;1;4;9;12;12;SM;1;10;7;8
0200;CT3413;0;99;9;12;15;SM;1;4;4;7
0200;CT3413;1;4;9;12;15;SM;1;10;1;3
0200;CT3415;1;4;9;12;14;SM;1;10;7;8
0200;CT3411;1;4;9;12;11;SM;;;;
0800;MA2112;0;99;9;12;5;SM;1;0;7;8
0800;MA2112;1;0;9;12;5;SM;;;;
0800;CO3211;1;5;1;3;10;SM;1;10;1;3
1900;BO2212;1;2;9;12;4;SM;;;;
1900;BO2282;1;2;9;12;4;SM;;;;
0700;MC3255;1;4;9;12;15;SM;1;4;9;12
0200;EP5402;1;4;1;3;13;SM;;;;
1502;MT3232;1;3;9;12;10;SM;;;;
1700;MC2131;1;5;1;3;7;SM;;;;
1900;BC3361;1;2;7;8;4;SM;;;;
1900;BO2213;1;2;7;8;5;SM;;;;
0700;EP2307;1;4;9;12;14;SM;1;5;4;7
1200;GC4121;1;4;9;12;12;SM;;;;
0700;MC3255;1;5;1;3;15;SM;1;9;7;8
1700;MC3627;1;5;4;7;11;SM;;;;
0502;CC3111;1;4;4;7;4;SM;;;;
1200;EP3113;1;4;7;8;13;SM;;;;
0500;CI2611;1;5;1;3;4;SM;1;5;7;8
0600;EP1206;1;5;1;3;13;SM;;;;
1700;PS4112;1;5;1;3;10;SM;;;;
0800;CO3121;0;99;9;12;7;SM;1;4;1;3
0800;CO3121;1;5;1;3;8;SM;;;;
0800;CI2691;1;4;9;12;5;SM;1;13;1;3
0500;CI2691;1;4;9;12;5;SM;1;13;1;3
0800;CI2612;1;5;1;3;6;SM;1;10;7;8
0500;CI2612;1;5;1;3;6;SM;1;13;1;3
0800;CI2692;1;5;1;3;6;SM;1;13;1;3
0500;CI2692;1;5;1;3;6;SM;1;13;1;3
0800;CI3641;1;5;1;3;9;SM;1;10;7;8
0800;CI3661;1;5;1;3;9;SM;1;13;1;3
0800;CI2613;1;5;1;3;9;SM;1;11;7;8
0800;CI3311;1;5;1;3;11;SM;1;13;1;3
0800;CI3391;1;5;1;3;11;SM;1;13;1;3
0600;EC3183;0;99;9;12;9;SM;1;4;9;12
1000;EP1410;1;5;1;3;5;SM;1;7;9;12
1000;EP2410;1;5;1;3;5;SM;1;7;9;12
1000;EP3410;1;5;1;3;5;SM;1;7;9;12
1501;MC2131;1;5;1;3;9;SM;;;;
1502;MC2131;1;5;1;3;9;SM;;;;
1504;MC2131;1;5;1;3;9;SM;;;;
0800;CI2693;1;5;1;3;8;SM;1;13;1;3
0800;CI3715;1;5;1;3;9;SM;;;;
0300;QM2487;1;4;9;12;10;SM;;;;
1200;GC4114;0;99;9;12;10;SM;1;4;9;12
1200;GC4114;1;5;1;3;12;SM;1;6;7;8
0600;EC2322;1;4;4;7;10;SM;;;;
1900;BC3221;1;3;1;3;8;SM;1;3;9;12
1900;BC3221;1;4;1;3;8;SM;1;4;1;3
1502;MT2284;1;5;1;3;10;SM;;;;
0100;EC1167;1;4;9;12;7;SM;;;;
1900;BC3221;1;4;4;7;7;SM;;;;
1700;CE3351;1;5;4;7;11;SM;1;8;4;7
0502;CC3115;1;5;4;7;5;SM;;;;
0502;CC3112;1;5;4;7;5;SM;;;;
0502;CC3114;1;5;4;7;4;SM;;;;
1700;PS5220;1;5;4;7;14;SM;1;8;4;7
0100;MC2141;1;4;7;8;6;SM;;;;
1100;PL3181;1;5;4;7;12;SM;;;;
1900;EP1301;1;5;4;7;12;SM;1;10;4;7
1900;EP2301;1;5;4;7;13;SM;1;10;4;7
1900;EP3301;1;5;4;7;14;SM;1;10;4;7
1900;EA2113;0;99;9;12;9;SM;1;5;1;3
1900;EA2381;0;99;9;12;6;SM;1;5;1;3
1900;BO3381;1;5;4;7;11;SM;;;;
1900;BO3321;1;5;4;7;10;SM;;;;
1200;GC3114;1;5;1;3;8;SM;1;5;7;8
1000;EP2310;1;5;4;7;14;SM;;;;
1000;EP3310;1;5;4;7;15;SM;;;;
0600;CE3122;1;5;4;7;12;SM;;;;
0600;CE2562;1;5;4;7;8;SM;;;;
0600;EP5406;1;5;4;7;13;SM;;;;
0600;EP1306;1;5;4;7;12;SM;1;12;1;3
0600;EP1406;1;5;4;7;12;SM;1;12;1;3
0600;EP2206;1;5;4;7;14;SM;;;;
0600;EP3206;1;5;4;7;15;SM;;;;
1900;BO3221;0;99;9;12;10;SM;1;1;4;7
1900;BO3221;1;1;9;12;10;SM;;;;
0600;EC1251;1;5;4;7;4;SM;;;;
0600;EC1281;1;5;9;12;5;SM;;;;
0600;EC1723;1;5;9;12;7;SM;;;;
0600;EC2178;1;5;9;12;8;SM;;;;
0600;EC3882;1;5;4;7;11;SM;;;;
0600;EC3173;1;5;4;7;13;SM;;;;
1700;CE3116;1;5;9;12;12;SM;1;7;1;3
1700;CE4258;1;5;9;12;14;SM;1;8;4;7
0600;EP2306;1;5;9;12;14;SM;1;12;1;3
1000;FS4211;1;5;7;8;10;SM;1;7;9;12
1700;MC6622;0;99;9;12;15;SM;1;5;9;12
0700;DA2211;0;99;9;12;4;SM;1;5;4;7
0700;DA2211;1;5;9;12;4;SM;1;9;4;7
0700;DA1312;1;5;9;12;5;SM;1;9;7;8
0700;DA2123;1;5;9;12;10;SM;;;;
0700;DA1311;1;5;9;12;4;SM;1;14;1;3
0700;DA1313;0;99;9;12;6;SM;1;5;4;7
0700;DA1313;1;5;9;12;6;SM;1;9;7;8
0700;DA2312;1;5;9;12;9;SM;;;;
0700;EP1207;0;99;9;12;14;SM;1;5;9;12
0700;DA2313;1;5;9;12;10;SM;;;;
0700;DA3311;1;5;9;12;12;SM;;;;
0700;DA2562;0;99;9;12;13;SM;1;5;4;7
0700;DA2562;1;5;9;12;11;SM;;;;
0700;DA2563;1;5;9;12;12;SM;;;;
0700;DA2511;1;5;9;12;8;SM;;;;
0700;DA2512;0;99;9;12;8;SM;1;5;4;7
0700;DA2512;1;5;9;12;9;SM;;;;
0700;DA4541;1;5;9;12;11;SM;;;;
0700;DA1411;1;5;9;12;4;SM;;;;
0700;DA1412;1;5;9;12;5;SM;;;;
0700;DA2411;0;99;9;12;7;SM;1;5;4;7
0700;DA2411;1;5;9;12;6;SM;;;;
0700;DA2412;1;5;9;12;7;SM;;;;
0700;DA2413;1;5;9;12;8;SM;;;;
0700;DA3411;1;5;9;12;9;SM;;;;
0700;EP1107;1;5;9;12;14;SM;1;7;7;8
0700;EP3420;1;5;9;12;15;SM;1;7;7;8
0300;TF3341;1;6;1;3;10;SM;;;;
1200;GC3114;1;5;9;12;8;SM;;;;
1200;GC3121;1;5;9;12;8;SM;;;;
1200;GC3381;1;5;9;12;9;SM;;;;
1900;ID1111;1;1;9;12;7;SM;;;;
1900;ID1113;1;1;9;12;9;SM;;;;
0100;CT3232;1;5;1;3;7;SM;;;;
1500;FS2212;1;5;9;12;5;SM;;;;
1500;QM1121;1;5;9;12;4;SM;;;;
1500;MA2112;1;5;9;12;5;SM;;;;
1500;QM2421;1;5;9;12;6;SM;1;5;9;12
1500;MA2115;1;5;9;12;4;SM;;;;
1500;FS2211;1;5;9;12;4;SM;;;;
1500;FS2181;1;5;9;12;4;SM;;;;
1500;FS2281;1;5;9;12;5;SM;;;;
0100;MA2112;1;5;1;3;5;SM;;;;
1500;MC2131;1;5;9;12;9;SM;;;;
1500;QM2421;1;6;1;3;6;SM;1;9;4;7
1500;MT2411;1;6;1;3;6;SM;1;8;4;7
0700;DA2541;0;99;9;12;11;SM;1;5;9;12
0700;DA2541;1;6;1;3;7;SM;;;;
3000;TS2713;1;6;1;3;5;SM;;;;
3000;TS2715;1;6;1;3;5;SM;;;;
3000;TS1724;1;6;1;3;5;SM;;;;
1700;PS4161;1;6;4;7;10;SM;;;;
0502;MA4816;1;6;4;7;5;SM;;;;
1700;PS4162;1;6;4;7;11;SM;;;;
1700;PS4163;1;6;4;7;12;SM;1;7;1;3
1700;PS4350;1;6;4;7;11;SM;;;;
0501;MA3613;1;6;4;7;9;SM;;;;
1500;TF1122;1;6;4;7;7;SM;;;;
0500;CO3511;1;6;4;7;7;SM;;;;
1500;MT2511;1;6;4;7;6;SM;1;9;1;3
1500;MT2512;1;6;4;7;7;SM;;;;
1500;MT2513;1;6;4;7;9;SM;1;10;1;3
1500;MT2115;1;6;4;7;7;SM;1;16;1;3
1500;MT2581;1;6;4;7;7;SM;1;13;9;12
1500;MT3511;1;6;4;7;8;SM;;;;
1500;MT3612;1;6;4;7;9;SM;1;9;1;3
0501;MA3421;1;5;9;12;7;SM;;;;
0500;CO2113;1;5;9;12;6;SM;;;;
0700;DA2121;1;6;4;7;8;SM;;;;
1500;MC3610;1;6;4;7;10;SM;;;;
1500;MC2510;1;6;4;7;10;SM;1;12;9;12
1500;MA2113;1;6;4;7;5;SM;;;;
1500;MC2141;1;6;4;7;5;SM;;;;
1200;GC3214;1;0;4;7;7;SM;1;6;7;8
1200;GC3214;1;6;9;12;7;SM;1;8;4;7
1200;GC4114;1;6;9;12;10;SM;;;;
1504;MT2114;1;5;9;12;8;SM;;;;
1503;MC3613;1;5;9;12;9;SM;;;;
1504;MT2221;1;5;9;12;10;SM;;;;
1504;MT2226;1;5;9;12;11;SM;;;;
1501;MT2311;1;5;9;12;10;SM;;;;
1502;MT2231;1;5;9;12;8;SM;;;;
1501;MT3313;1;5;9;12;9;SM;;;;
1501;MT3411;1;5;9;12;8;SM;1;7;4;7
1503;MT3411;1;5;9;12;8;SM;1;7;4;7
1501;MT4411;1;5;9;12;9;SM;;;;
1503;MT4411;1;5;9;12;12;SM;;;;
1504;MT4411;1;5;9;12;10;SM;;;;
1501;MT3314;1;5;9;12;9;SM;;;;
1503;MT3314;1;5;9;12;14;SM;;;;
1502;MT2242;1;5;9;12;8;SM;;;;
1500;TF2241;1;6;4;7;10;SM;;;;
1500;MC2142;1;6;4;7;7;SM;;;;
1500;MT3614;1;5;9;12;11;SM;1;13;9;12
1500;MT2582;1;5;9;12;8;SM;1;14;7;8
1501;MT2582;1;5;9;12;8;SM;;;;
1503;MT2582;1;5;9;12;8;SM;;;;
1504;MT2582;1;5;9;12;8;SM;;;;
1500;MT2583;1;5;9;12;9;SM;1;14;7;8
1501;MT2583;1;5;9;12;9;SM;;;;
1503;MT2583;1;5;9;12;9;SM;;;;
1504;MT2583;1;5;9;12;9;SM;;;;
1501;MT2115;1;6;4;7;7;SM;1;7;7;8
1503;MT2115;1;6;4;7;7;SM;;;;
1504;MT2115;1;6;4;7;7;SM;;;;
1501;TF1122;1;6;4;7;7;SM;;;;
1503;TF1122;1;6;4;7;7;SM;;;;
1504;TF1122;1;6;4;7;7;SM;;;;
1501;MT2581;1;6;4;7;7;SM;;;;
1503;MT2581;1;6;4;7;7;SM;;;;
1504;MT2581;1;6;4;7;7;SM;;;;
1501;MT3511;1;6;4;7;8;SM;;;;
1503;MT3511;1;6;4;7;8;SM;;;;
1501;MT2512;1;6;4;7;7;SM;;;;
1503;MT2512;1;6;4;7;7;SM;;;;
1504;MT2512;1;6;4;7;7;SM;;;;
1501;MT2513;1;6;4;7;9;SM;;;;
1503;MT2513;1;6;4;7;9;SM;;;;
1504;MT2513;1;6;4;7;9;SM;;;;
0502;MA4917;1;6;9;12;9;SM;;;;
0502;MA4915;1;6;9;12;9;SM;;;;
3000;FC1224;1;6;4;7;4;SM;;;;
0501;CO4611;1;6;4;7;10;SM;;;;
0502;MA4820;1;6;9;12;9;SM;;;;
3000;FC1701;1;6;4;7;4;SM;;;;
3000;FC2703;1;6;4;7;5;SM;;;;
3000;FC2702;1;6;4;7;5;SM;;;;
3000;FCA161;1;6;4;7;5;SM;;;;
3000;FC2705;1;6;4;7;5;SM;;;;
3000;TS2721;1;6;4;7;5;SM;;;;
3000;TS3715;1;6;4;7;5;SM;;;;
3000;FC2713;1;6;4;7;5;SM;;;;
3000;TS2718;1;6;4;7;5;SM;;;;
3000;TS2720;1;6;4;7;5;SM;;;;
3000;TS3711;1;6;4;7;5;SM;;;;
3000;TS3713;1;6;4;7;5;SM;;;;
3000;TS3712;1;6;4;7;5;SM;;;;
3000;TS3718;1;6;4;7;5;SM;;;;
3000;TS3717;1;6;4;7;5;SM;;;;
3000;TS3720;1;6;4;7;5;SM;;;;
3000;TS0001;1;6;4;7;6;SM;;;;
3000;TS0002;1;6;4;7;7;SM;;;;
3000;TS3714;1;6;4;7;7;SM;;;;
3000;EP1430;1;6;4;7;10;SM;;;;
3000;FC4702;1;6;4;7;4;SM;;;;
3000;TS4719;1;6;4;7;5;SM;;;;
3000;TS5716;1;6;4;7;6;SM;;;;
1500;QM2427;1;6;9;12;5;SM;;;;
1501;MT2511;1;5;9;12;6;SM;;;;
1501;QM2427;1;5;9;12;5;SM;;;;
1502;TF1122;1;6;1;3;7;SM;;;;
1502;MT2511;1;6;1;3;6;SM;;;;
1503;MT2511;1;6;1;3;6;SM;;;;
1504;MT2511;1;6;1;3;6;SM;;;;
1500;CO3212;1;7;1;3;10;SM;1;9;1;3
1501;CO3212;1;7;1;3;10;SM;1;9;1;3
1502;CO3212;1;7;1;3;10;SM;1;9;1;3
1503;CO3212;1;7;1;3;10;SM;1;9;1;3
1504;CO3212;1;7;1;3;10;SM;1;9;1;3
1700;CE3451;1;7;1;3;11;SM;;;;
1500;QM1181;1;6;9;12;6;SM;;;;
0700;EP3307;1;4;9;12;15;SM;;;;
0300;TF2315;1;6;9;12;12;SM;;;;
1500;TF1221;1;6;9;12;8;SM;;;;
1501;MT2112;0;99;9;12;8;SM;1;7;1;3
0500;CI2611;1;5;9;12;4;SM;1;13;1;3
0800;CI2611;1;5;9;12;4;SM;1;10;7;8
1700;PS4313;1;7;1;3;7;SM;1;7;7;8
0100;EC2286;1;7;1;3;6;SM;1;8;1;3
0100;EC3188;1;7;1;3;10;SM;;;;
1501;TF2241;1;6;9;12;10;SM;;;;
1502;TF2241;1;6;9;12;10;SM;;;;
1503;TF2241;0;99;9;12;10;SM;1;6;7;8
1503;TF2241;1;6;9;12;10;SM;;;;
1504;TF2241;1;6;9;12;10;SM;;;;
1700;EC2174;1;7;1;3;7;SM;1;7;4;7
1502;EP3217;1;7;1;3;14;SM;;;;
1504;EP3215;1;7;1;3;14;SM;;;;
1504;EP2215;1;7;1;3;13;SM;;;;
1503;EP3218;1;7;1;3;14;SM;;;;
1503;EP2218;1;7;1;3;13;SM;;;;
1502;EP2217;1;7;1;3;13;SM;;;;
1501;EP2216;1;7;1;3;14;SM;;;;
1501;EP1216;1;7;1;3;13;SM;;;;
0100;CT3231;1;7;4;7;6;SM;;;;
1700;PS4163;1;7;4;7;12;SM;;;;
1700;CE3116;1;7;4;7;12;SM;;;;
1502;MC1412;0;99;9;12;5;SM;1;7;1;3
1900;BO2283;1;7;4;7;5;SM;;;;
1900;BO3281;1;7;4;7;11;SM;;;;
1900;BO5272;1;7;4;7;6;SM;;;;
0300;EP3420;1;3;9;12;13;SM;1;7;9;12
1700;PS1111;1;7;4;7;9;SM;;;;
1501;MT2413;0;99;9;12;8;SM;1;7;9;12
1503;MT2413;0;99;9;12;8;SM;1;7;9;12
1700;EC2112;1;7;9;12;7;SM;1;8;7;8
1100;PL1131;1;7;9;12;4;SM;;;;
1100;PL1132;1;7;9;12;5;SM;;;;
1100;PL1133;1;7;9;12;6;SM;;;;
1100;PL2121;1;7;9;12;8;SM;;;;
1100;PL1121;1;7;9;12;4;SM;;;;
1100;PL1122;1;7;4;7;5;SM;1;7;4;7
1100;PL2122;1;7;9;12;9;SM;;;;
1100;PL1123;1;7;9;12;6;SM;1;8;1;3
1100;PL1122;1;7;9;12;5;SM;;;;
1700;PS4313;1;7;9;12;7;SM;;;;
1700;EC2111;1;7;4;7;6;SM;1;8;7;8
0700;EP3420;1;7;9;12;15;SM;;;;
0700;EP1107;1;7;9;12;14;SM;;;;
0502;CC3211;1;7;9;12;7;SM;;;;
0502;CC3212;1;7;9;12;8;SM;1;9;4;7
0502;CC3213;1;7;9;12;7;SM;;;;
0502;CC3214;1;7;9;12;9;SM;;;;
3000;TS3716;1;7;4;7;4;SM;;;;
3000;TS2719;1;7;4;7;4;SM;;;;
3000;TS4712;1;7;4;7;4;SM;;;;
1000;FS3411;1;7;9;12;7;SM;;;;
0502;MA3811;1;8;1;3;9;SM;;;;
0502;MA3810;1;8;1;3;8;SM;1;9;9;12
0502;MA4810;1;8;1;3;10;SM;;;;
1501;MT2115;1;7;9;12;7;SM;;;;
0502;MA4910;1;8;1;3;10;SM;;;;
0502;MA4911;1;8;1;3;11;SM;;;;
0700;EP2307;1;5;7;12;15;SM;;;;
1500;MT4511;1;8;1;3;10;SM;;;;
1500;CE3419;1;8;1;3;11;SM;1;9;1;3
0100;CI2125;1;8;1;3;5;SM;;;;
0100;EC3192;1;8;1;3;8;SM;;;;
1900;EP1819;1;2;1;3;15;SM;;;;
